Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,6639939,-,b'Salta',b'Argentina',-24.4,-65.77,-3,3371,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.2
Year,Month,Day,Hour,Minute,DHI,Temperature,GHI,DNI,Clearsky GHI
2019,4,11,3,0,0,4.9,0,0,0
2019,4,11,4,0,0,4.6000000000000005,0,0,0
2019,4,11,5,0,0,4.3,0,0,0
2019,4,11,6,0,0,4,0,0,0
2019,4,11,7,0,0,3.8000000000000003,0,0,0
2019,4,11,8,0,34,4.800000000000001,50,190,50
2019,4,11,9,0,57,6.300000000000001,57,0,274
2019,4,11,10,0,96,7.9,509,813,509
2019,4,11,11,0,96,9.600000000000001,710,918,710
2019,4,11,12,0,115,10.700000000000001,841,930,841
2019,4,11,13,0,118,11.200000000000001,909,946,909
2019,4,11,14,0,119,11.200000000000001,898,940,898
2019,4,11,15,0,131,10.700000000000001,809,889,809
2019,4,11,16,0,128,9.9,656,826,656
2019,4,11,17,0,95,8.5,460,776,460
2019,4,11,18,0,63,7.1000000000000005,229,632,229
2019,4,11,19,0,17,5.7,23,174,23
2019,4,11,20,0,0,5.300000000000001,0,0,0
2019,4,11,21,0,0,5.1000000000000005,0,0,0
2019,4,11,22,0,0,4.7,0,0,0
2019,4,11,23,0,0,4.4,0,0,0
2019,4,12,0,0,0,4.1000000000000005,0,0,0
2019,4,12,1,0,0,3.8000000000000003,0,0,0
2019,4,12,2,0,0,3.3000000000000003,0,0,0
2019,4,12,3,0,0,2.9000000000000004,0,0,0
2019,4,12,4,0,0,2.2,0,0,0
2019,4,12,5,0,0,1.2000000000000002,0,0,0
2019,4,12,6,0,0,0.30000000000000004,0,0,0
2019,4,12,7,0,0,0.1,0,0,0
2019,4,12,8,0,24,2.9000000000000004,60,444,60
2019,4,12,9,0,50,6.1000000000000005,297,810,297
2019,4,12,10,0,63,9.5,536,936,536
2019,4,12,11,0,71,12.100000000000001,735,997,735
2019,4,12,12,0,82,13.5,872,1015,872
2019,4,12,13,0,86,14.200000000000001,936,1021,936
2019,4,12,14,0,78,14.5,930,1031,930
2019,4,12,15,0,77,14.100000000000001,846,1014,846
2019,4,12,16,0,72,13.3,690,972,690
2019,4,12,17,0,60,11.9,486,916,486
2019,4,12,18,0,44,9.5,245,772,245
2019,4,12,19,0,14,6.1000000000000005,24,292,24
2019,4,12,20,0,0,5,0,0,0
2019,4,12,21,0,0,3.8000000000000003,0,0,0
2019,4,12,22,0,0,2.4000000000000004,0,0,0
2019,4,12,23,0,0,1.4000000000000001,0,0,0
2019,4,13,0,0,0,0.7000000000000001,0,0,0
2019,4,13,1,0,0,0.1,0,0,0
2019,4,13,2,0,0,-0.4,0,0,0
2019,4,13,3,0,0,-0.8,0,0,0
2019,4,13,4,0,0,-1.1,0,0,0
2019,4,13,5,0,0,-1.5,0,0,0
2019,4,13,6,0,0,-1.6,0,0,0
2019,4,13,7,0,0,-0.7000000000000001,0,0,0
2019,4,13,8,0,21,3.5,64,550,64
2019,4,13,9,0,40,8.8,311,896,311
2019,4,13,10,0,49,12.200000000000001,554,1006,554
2019,4,13,11,0,55,13.700000000000001,756,1057,756
2019,4,13,12,0,55,14.8,896,1086,896
2019,4,13,13,0,57,15.600000000000001,957,1085,957
2019,4,13,14,0,58,15.9,949,1082,949
2019,4,13,15,0,56,15.8,858,1061,858
2019,4,13,16,0,54,15.3,704,1028,704
2019,4,13,17,0,48,14.100000000000001,494,967,494
2019,4,13,18,0,37,11.100000000000001,249,829,249
2019,4,13,19,0,13,6.7,23,344,23
2019,4,13,20,0,0,5.1000000000000005,0,0,0
2019,4,13,21,0,0,4.3,0,0,0
2019,4,13,22,0,0,3.7,0,0,0
2019,4,13,23,0,0,3.1,0,0,0
2019,4,14,0,0,0,2.6,0,0,0
2019,4,14,1,0,0,2.4000000000000004,0,0,0
2019,4,14,2,0,0,2.5,0,0,0
2019,4,14,3,0,0,2.9000000000000004,0,0,0
2019,4,14,4,0,0,2.5,0,0,0
2019,4,14,5,0,0,2,0,0,0
2019,4,14,6,0,0,2.2,0,0,0
2019,4,14,7,0,0,2.9000000000000004,0,0,0
2019,4,14,8,0,20,6.7,63,558,63
2019,4,14,9,0,39,10.700000000000001,308,897,308
2019,4,14,10,0,47,13.4,550,1007,550
2019,4,14,11,0,54,14.8,751,1056,751
2019,4,14,12,0,56,16,883,1073,883
2019,4,14,13,0,59,16.8,945,1073,945
2019,4,14,14,0,61,16.900000000000002,931,1063,931
2019,4,14,15,0,59,16.400000000000002,842,1042,842
2019,4,14,16,0,58,15.4,683,995,683
2019,4,14,17,0,54,13.8,473,917,473
2019,4,14,18,0,45,11.200000000000001,231,739,231
2019,4,14,19,0,14,8.4,18,154,18
2019,4,14,20,0,0,8.3,0,0,0
2019,4,14,21,0,0,7.800000000000001,0,0,0
2019,4,14,22,0,0,7.2,0,0,0
2019,4,14,23,0,0,6.6000000000000005,0,0,0
2019,4,15,0,0,0,5.9,0,0,0
2019,4,15,1,0,0,5.300000000000001,0,0,0
2019,4,15,2,0,0,4.800000000000001,0,0,0
2019,4,15,3,0,0,4.2,0,0,0
2019,4,15,4,0,0,3.7,0,0,0
2019,4,15,5,0,0,3.4000000000000004,0,0,0
2019,4,15,6,0,0,3.2,0,0,0
2019,4,15,7,0,0,3.5,0,0,0
2019,4,15,8,0,24,6.2,55,408,55
2019,4,15,9,0,50,10.200000000000001,291,807,291
2019,4,15,10,0,62,12.8,526,934,526
2019,4,15,11,0,65,14.8,725,1004,725
2019,4,15,12,0,65,16.3,864,1040,864
2019,4,15,13,0,66,16.900000000000002,922,1041,922
2019,4,15,14,0,66,16.900000000000002,910,1036,910
2019,4,15,15,0,67,16.3,820,1006,820
2019,4,15,16,0,63,15.200000000000001,667,967,667
2019,4,15,17,0,56,13.600000000000001,461,892,461
2019,4,15,18,0,46,11.100000000000001,222,710,222
2019,4,15,19,0,12,8.700000000000001,17,180,17
2019,4,15,20,0,0,8.8,0,0,0
2019,4,15,21,0,0,8.6,0,0,0
2019,4,15,22,0,0,8.3,0,0,0
2019,4,15,23,0,0,8,0,0,0
2019,4,16,0,0,0,7.6000000000000005,0,0,0
2019,4,16,1,0,0,7.4,0,0,0
2019,4,16,2,0,0,7.1000000000000005,0,0,0
2019,4,16,3,0,0,7.1000000000000005,0,0,0
2019,4,16,4,0,0,6.9,0,0,0
2019,4,16,5,0,0,6.6000000000000005,0,0,0
2019,4,16,6,0,0,6.300000000000001,0,0,0
2019,4,16,7,0,0,6.1000000000000005,0,0,0
2019,4,16,8,0,21,7.2,51,409,51
2019,4,16,9,0,45,9.200000000000001,277,784,277
2019,4,16,10,0,57,11.700000000000001,509,912,509
2019,4,16,11,0,66,14.3,700,969,700
2019,4,16,12,0,80,15.700000000000001,832,983,832
2019,4,16,13,0,86,16.1,896,990,896
2019,4,16,14,0,87,16.400000000000002,887,986,887
2019,4,16,15,0,78,16.400000000000002,806,978,806
2019,4,16,16,0,75,15.700000000000001,655,935,655
2019,4,16,17,0,66,14.200000000000001,451,855,451
2019,4,16,18,0,50,11.5,215,678,215
2019,4,16,19,0,12,8.700000000000001,14,130,14
2019,4,16,20,0,0,8.3,0,0,0
2019,4,16,21,0,0,7.4,0,0,0
2019,4,16,22,0,0,6.800000000000001,0,0,0
2019,4,16,23,0,0,6.6000000000000005,0,0,0
2019,4,17,0,0,0,6.4,0,0,0
2019,4,17,1,0,0,6.2,0,0,0
2019,4,17,2,0,0,5.800000000000001,0,0,0
2019,4,17,3,0,0,5.4,0,0,0
2019,4,17,4,0,0,4.800000000000001,0,0,0
2019,4,17,5,0,0,4.4,0,0,0
2019,4,17,6,0,0,4.4,0,0,0
2019,4,17,7,0,0,4.6000000000000005,0,0,0
2019,4,17,8,0,25,6.6000000000000005,32,96,54
2019,4,17,9,0,47,11,291,828,291
2019,4,17,10,0,58,14.5,528,955,528
2019,4,17,11,0,276,16.5,591,483,726
2019,4,17,12,0,70,17.5,859,1034,859
2019,4,17,13,0,74,18.1,920,1037,920
2019,4,17,14,0,77,18.2,905,1026,905
2019,4,17,15,0,80,17.6,815,992,815
2019,4,17,16,0,75,16.6,660,949,660
2019,4,17,17,0,63,14.9,455,879,455
2019,4,17,18,0,47,12.200000000000001,217,710,217
2019,4,17,19,0,0,9.200000000000001,0,0,0
2019,4,17,20,0,0,8.5,0,0,0
2019,4,17,21,0,0,8.1,0,0,0
2019,4,17,22,0,0,7.7,0,0,0
2019,4,17,23,0,0,7.1000000000000005,0,0,0
2019,4,18,0,0,0,6.4,0,0,0
2019,4,18,1,0,0,5.9,0,0,0
2019,4,18,2,0,0,5.300000000000001,0,0,0
2019,4,18,3,0,0,5.2,0,0,0
2019,4,18,4,0,0,5,0,0,0
2019,4,18,5,0,0,4.9,0,0,0
2019,4,18,6,0,0,5.800000000000001,0,0,0
2019,4,18,7,0,0,6,0,0,0
2019,4,18,8,0,23,7.6000000000000005,50,393,50
2019,4,18,9,0,49,10.8,282,795,282
2019,4,18,10,0,59,14,518,937,518
2019,4,18,11,0,65,16.400000000000002,718,1005,718
2019,4,18,12,0,68,17.7,850,1030,850
2019,4,18,13,0,70,18.400000000000002,911,1036,911
2019,4,18,14,0,70,18.7,898,1030,898
2019,4,18,15,0,66,18.7,814,1016,814
2019,4,18,16,0,61,18,659,976,659
2019,4,18,17,0,53,16.7,456,912,456
2019,4,18,18,0,40,13.5,218,753,218
2019,4,18,19,0,0,10.600000000000001,0,0,0
2019,4,18,20,0,0,9.200000000000001,0,0,0
2019,4,18,21,0,0,8.200000000000001,0,0,0
2019,4,18,22,0,0,7.300000000000001,0,0,0
2019,4,18,23,0,0,6.800000000000001,0,0,0
2019,4,19,0,0,0,5.9,0,0,0
2019,4,19,1,0,0,5.300000000000001,0,0,0
2019,4,19,2,0,0,5.1000000000000005,0,0,0
2019,4,19,3,0,0,4.9,0,0,0
2019,4,19,4,0,0,4.800000000000001,0,0,0
2019,4,19,5,0,0,5.1000000000000005,0,0,0
2019,4,19,6,0,0,5.7,0,0,0
2019,4,19,7,0,0,5.800000000000001,0,0,0
2019,4,19,8,0,21,7.9,52,449,52
2019,4,19,9,0,44,11.5,287,837,287
2019,4,19,10,0,54,14.5,523,962,523
2019,4,19,11,0,60,16.6,715,1012,715
2019,4,19,12,0,63,18,851,1042,851
2019,4,19,13,0,66,18.8,907,1040,907
2019,4,19,14,0,66,19.1,893,1033,893
2019,4,19,15,0,64,19.1,806,1013,806
2019,4,19,16,0,60,18.5,655,978,655
2019,4,19,17,0,53,16.900000000000002,450,906,450
2019,4,19,18,0,40,13.4,213,741,213
2019,4,19,19,0,0,10,0,0,0
2019,4,19,20,0,0,9.200000000000001,0,0,0
2019,4,19,21,0,0,8.4,0,0,0
2019,4,19,22,0,0,7.800000000000001,0,0,0
2019,4,19,23,0,0,7.2,0,0,0
2019,4,20,0,0,0,6.5,0,0,0
2019,4,20,1,0,0,5.6000000000000005,0,0,0
2019,4,20,2,0,0,4.9,0,0,0
2019,4,20,3,0,0,4.3,0,0,0
2019,4,20,4,0,0,3.8000000000000003,0,0,0
2019,4,20,5,0,0,3.9000000000000004,0,0,0
2019,4,20,6,0,0,4.9,0,0,0
2019,4,20,7,0,0,6.2,0,0,0
2019,4,20,8,0,20,7.9,50,453,50
2019,4,20,9,0,43,11.100000000000001,285,838,285
2019,4,20,10,0,54,13.600000000000001,520,962,520
2019,4,20,11,0,60,15.700000000000001,715,1018,715
2019,4,20,12,0,69,17.3,845,1031,845
2019,4,20,13,0,72,18.1,910,1041,910
2019,4,20,14,0,73,18.3,890,1025,890
2019,4,20,15,0,77,17.900000000000002,800,993,800
2019,4,20,16,0,72,16.900000000000002,645,946,645
2019,4,20,17,0,63,15.200000000000001,438,860,438
2019,4,20,18,0,48,12,202,671,202
2019,4,20,19,0,0,8.700000000000001,0,0,0
2019,4,20,20,0,0,8.4,0,0,0
2019,4,20,21,0,0,7.6000000000000005,0,0,0
2019,4,20,22,0,0,7.4,0,0,0
2019,4,20,23,0,0,7,0,0,0
2019,4,21,0,0,0,6.300000000000001,0,0,0
2019,4,21,1,0,0,5.300000000000001,0,0,0
2019,4,21,2,0,0,4.1000000000000005,0,0,0
2019,4,21,3,0,0,3.2,0,0,0
2019,4,21,4,0,0,2.5,0,0,0
2019,4,21,5,0,0,1.9000000000000001,0,0,0
2019,4,21,6,0,0,1.6,0,0,0
2019,4,21,7,0,0,1.8,0,0,0
2019,4,21,8,0,18,4.7,50,490,50
2019,4,21,9,0,40,8.8,286,862,286
2019,4,21,10,0,49,12.4,522,980,522
2019,4,21,11,0,56,14.9,712,1023,712
2019,4,21,12,0,67,15.9,841,1033,841
2019,4,21,13,0,71,16.2,901,1035,901
2019,4,21,14,0,71,16.1,886,1027,886
2019,4,21,15,0,64,15.8,799,1014,799
2019,4,21,16,0,59,15.100000000000001,647,978,647
2019,4,21,17,0,51,13.600000000000001,443,907,443
2019,4,21,18,0,39,10.4,207,743,207
2019,4,21,19,0,0,7,0,0,0
2019,4,21,20,0,0,6.2,0,0,0
2019,4,21,21,0,0,5.5,0,0,0
2019,4,21,22,0,0,5.1000000000000005,0,0,0
2019,4,21,23,0,0,4.7,0,0,0
2019,4,22,0,0,0,4.2,0,0,0
2019,4,22,1,0,0,3.6,0,0,0
2019,4,22,2,0,0,2.9000000000000004,0,0,0
2019,4,22,3,0,0,2.1,0,0,0
2019,4,22,4,0,0,1.7000000000000002,0,0,0
2019,4,22,5,0,0,1,0,0,0
2019,4,22,6,0,0,0.4,0,0,0
2019,4,22,7,0,0,0.4,0,0,0
2019,4,22,8,0,19,3.1,48,460,48
2019,4,22,9,0,42,7,280,837,280
2019,4,22,10,0,54,10.8,514,957,514
2019,4,22,11,0,61,13.100000000000001,703,1005,703
2019,4,22,12,0,66,14.4,837,1033,837
2019,4,22,13,0,69,15,897,1036,897
2019,4,22,14,0,71,15.4,882,1027,882
2019,4,22,15,0,69,15.200000000000001,796,1008,796
2019,4,22,16,0,65,14.3,641,963,641
2019,4,22,17,0,56,12.4,436,888,436
2019,4,22,18,0,42,8.9,202,718,202
2019,4,22,19,0,0,5.9,0,0,0
2019,4,22,20,0,0,5,0,0,0
2019,4,22,21,0,0,4.2,0,0,0
2019,4,22,22,0,0,3.6,0,0,0
2019,4,22,23,0,0,2.9000000000000004,0,0,0
2019,4,23,0,0,0,2.2,0,0,0
2019,4,23,1,0,0,1.5,0,0,0
2019,4,23,2,0,0,1.2000000000000002,0,0,0
2019,4,23,3,0,0,0.8,0,0,0
2019,4,23,4,0,0,0.5,0,0,0
2019,4,23,5,0,0,0.4,0,0,0
2019,4,23,6,0,0,0.5,0,0,0
2019,4,23,7,0,0,0.7000000000000001,0,0,0
2019,4,23,8,0,20,2.7,45,397,45
2019,4,23,9,0,46,6.2,270,796,270
2019,4,23,10,0,59,9.600000000000001,501,926,501
2019,4,23,11,0,68,12.8,689,979,689
2019,4,23,12,0,78,14.4,821,1000,821
2019,4,23,13,0,82,15,880,1004,880
2019,4,23,14,0,85,15.200000000000001,865,992,865
2019,4,23,15,0,83,14.4,780,972,780
2019,4,23,16,0,80,12.5,624,916,624
2019,4,23,17,0,69,10.4,419,827,419
2019,4,23,18,0,75,7.800000000000001,146,324,188
2019,4,23,19,0,0,5.5,0,0,0
2019,4,23,20,0,0,5.300000000000001,0,0,0
2019,4,23,21,0,0,4.7,0,0,0
2019,4,23,22,0,0,4,0,0,0
2019,4,23,23,0,0,3.6,0,0,0
2019,4,24,0,0,0,3.3000000000000003,0,0,0
2019,4,24,1,0,0,3.2,0,0,0
2019,4,24,2,0,0,3.2,0,0,0
2019,4,24,3,0,0,3,0,0,0
2019,4,24,4,0,0,2.8000000000000003,0,0,0
2019,4,24,5,0,0,2.6,0,0,0
2019,4,24,6,0,0,2.4000000000000004,0,0,0
2019,4,24,7,0,0,2.2,0,0,0
2019,4,24,8,0,23,4,38,262,38
2019,4,24,9,0,57,7.4,254,704,254
2019,4,24,10,0,73,10.3,481,859,481
2019,4,24,11,0,83,12.8,670,929,670
2019,4,24,12,0,88,14.200000000000001,803,966,803
2019,4,24,13,0,93,14.9,862,971,862
2019,4,24,14,0,94,15.100000000000001,850,966,850
2019,4,24,15,0,86,14.5,765,952,765
2019,4,24,16,0,78,13.5,616,911,616
2019,4,24,17,0,66,12,415,828,415
2019,4,24,18,0,47,9.5,186,645,186
2019,4,24,19,0,0,6.800000000000001,0,0,0
2019,4,24,20,0,0,5.800000000000001,0,0,0
2019,4,24,21,0,0,5.1000000000000005,0,0,0
2019,4,24,22,0,0,4.3,0,0,0
2019,4,24,23,0,0,3.6,0,0,0
2019,4,25,0,0,0,2.8000000000000003,0,0,0
2019,4,25,1,0,0,2.1,0,0,0
2019,4,25,2,0,0,1.5,0,0,0
2019,4,25,3,0,0,1,0,0,0
2019,4,25,4,0,0,0.7000000000000001,0,0,0
2019,4,25,5,0,0,0.4,0,0,0
2019,4,25,6,0,0,0.1,0,0,0
2019,4,25,7,0,0,-0.1,0,0,0
2019,4,25,8,0,18,2.8000000000000003,43,425,43
2019,4,25,9,0,41,7.300000000000001,272,834,272
2019,4,25,10,0,51,10.600000000000001,504,960,504
2019,4,25,11,0,58,13.3,697,1015,697
2019,4,25,12,0,67,14.8,824,1027,824
2019,4,25,13,0,68,15.9,883,1034,883
2019,4,25,14,0,67,16.3,867,1027,867
2019,4,25,15,0,67,15.8,782,1006,782
2019,4,25,16,0,62,14.600000000000001,631,970,631
2019,4,25,17,0,51,12.8,427,903,427
2019,4,25,18,0,37,9.600000000000001,193,731,193
2019,4,25,19,0,0,6.300000000000001,0,0,0
2019,4,25,20,0,0,4.800000000000001,0,0,0
2019,4,25,21,0,0,3.6,0,0,0
2019,4,25,22,0,0,2.6,0,0,0
2019,4,25,23,0,0,1.7000000000000002,0,0,0
2019,4,26,0,0,0,1.1,0,0,0
2019,4,26,1,0,0,0.7000000000000001,0,0,0
2019,4,26,2,0,0,0.30000000000000004,0,0,0
2019,4,26,3,0,0,0,0,0,0
2019,4,26,4,0,0,-0.1,0,0,0
2019,4,26,5,0,0,-0.30000000000000004,0,0,0
2019,4,26,6,0,0,-0.6000000000000001,0,0,0
2019,4,26,7,0,0,-0.9,0,0,0
2019,4,26,8,0,17,1.9000000000000001,43,462,43
2019,4,26,9,0,39,6.800000000000001,273,852,273
2019,4,26,10,0,49,10,501,961,501
2019,4,26,11,0,58,12.600000000000001,688,1006,688
2019,4,26,12,0,66,14.200000000000001,816,1022,816
2019,4,26,13,0,72,15,873,1021,873
2019,4,26,14,0,79,15.100000000000001,856,1001,856
2019,4,26,15,0,78,14.5,767,975,767
2019,4,26,16,0,247,13.3,271,41,612
2019,4,26,17,0,14,11.600000000000001,14,0,407
2019,4,26,18,0,50,8.9,176,602,176
2019,4,26,19,0,0,6.1000000000000005,0,0,0
2019,4,26,20,0,0,5,0,0,0
2019,4,26,21,0,0,4.1000000000000005,0,0,0
2019,4,26,22,0,0,3.1,0,0,0
2019,4,26,23,0,0,2,0,0,0
2019,4,27,0,0,0,1.1,0,0,0
2019,4,27,1,0,0,0.4,0,0,0
2019,4,27,2,0,0,-0.2,0,0,0
2019,4,27,3,0,0,-0.5,0,0,0
2019,4,27,4,0,0,-0.4,0,0,0
2019,4,27,5,0,0,-0.5,0,0,0
2019,4,27,6,0,0,-1.1,0,0,0
2019,4,27,7,0,0,-1.6,0,0,0
2019,4,27,8,0,18,1,41,432,41
2019,4,27,9,0,40,5.800000000000001,270,840,270
2019,4,27,10,0,51,9.200000000000001,502,965,502
2019,4,27,11,0,58,11.200000000000001,694,1020,694
2019,4,27,12,0,61,12.5,821,1040,821
2019,4,27,13,0,62,13.600000000000001,884,1052,884
2019,4,27,14,0,61,14.200000000000001,872,1051,872
2019,4,27,15,0,61,14.200000000000001,781,1025,781
2019,4,27,16,0,56,13.5,630,989,630
2019,4,27,17,0,49,11.9,422,908,422
2019,4,27,18,0,36,8.5,187,736,187
2019,4,27,19,0,0,5.300000000000001,0,0,0
2019,4,27,20,0,0,4.5,0,0,0
2019,4,27,21,0,0,3.9000000000000004,0,0,0
2019,4,27,22,0,0,3.4000000000000004,0,0,0
2019,4,27,23,0,0,2.9000000000000004,0,0,0
2019,4,28,0,0,0,2.6,0,0,0
2019,4,28,1,0,0,2.6,0,0,0
2019,4,28,2,0,0,2.8000000000000003,0,0,0
2019,4,28,3,0,0,3.3000000000000003,0,0,0
2019,4,28,4,0,0,3.5,0,0,0
2019,4,28,5,0,0,3.7,0,0,0
2019,4,28,6,0,0,3.6,0,0,0
2019,4,28,7,0,0,3.4000000000000004,0,0,0
2019,4,28,8,0,16,6,40,467,40
2019,4,28,9,0,35,11,268,858,268
2019,4,28,10,0,44,14,498,976,498
2019,4,28,11,0,50,15.700000000000001,689,1030,689
2019,4,28,12,0,53,16.8,816,1048,816
2019,4,28,13,0,56,17.5,879,1058,879
2019,4,28,14,0,56,17.7,861,1048,861
2019,4,28,15,0,54,17.400000000000002,776,1032,776
2019,4,28,16,0,51,16.400000000000002,622,991,622
2019,4,28,17,0,45,14.4,416,913,416
2019,4,28,18,0,33,10.8,184,745,184
2019,4,28,19,0,0,8.1,0,0,0
2019,4,28,20,0,0,7,0,0,0
2019,4,28,21,0,0,6.800000000000001,0,0,0
2019,4,28,22,0,0,6.300000000000001,0,0,0
2019,4,28,23,0,0,5.4,0,0,0
2019,4,29,0,0,0,4.5,0,0,0
2019,4,29,1,0,0,3.8000000000000003,0,0,0
2019,4,29,2,0,0,3.8000000000000003,0,0,0
2019,4,29,3,0,0,4.2,0,0,0
2019,4,29,4,0,0,4.3,0,0,0
2019,4,29,5,0,0,3.9000000000000004,0,0,0
2019,4,29,6,0,0,4,0,0,0
2019,4,29,7,0,0,4.2,0,0,0
2019,4,29,8,0,15,6.6000000000000005,40,482,40
2019,4,29,9,0,35,11.200000000000001,269,871,269
2019,4,29,10,0,43,14.3,495,977,495
2019,4,29,11,0,51,15.9,686,1028,686
2019,4,29,12,0,53,17,811,1047,811
2019,4,29,13,0,55,17.6,869,1050,869
2019,4,29,14,0,56,17.7,852,1041,852
2019,4,29,15,0,55,17.2,764,1019,764
2019,4,29,16,0,52,16,611,976,611
2019,4,29,17,0,46,14.200000000000001,410,901,410
2019,4,29,18,0,35,10.700000000000001,177,708,177
2019,4,29,19,0,0,7.6000000000000005,0,0,0
2019,4,29,20,0,0,7.300000000000001,0,0,0
2019,4,29,21,0,0,6.9,0,0,0
2019,4,29,22,0,0,6.5,0,0,0
2019,4,29,23,0,0,5.9,0,0,0
2019,4,30,0,0,0,5.5,0,0,0
2019,4,30,1,0,0,5.1000000000000005,0,0,0
2019,4,30,2,0,0,4.6000000000000005,0,0,0
2019,4,30,3,0,0,4.4,0,0,0
2019,4,30,4,0,0,4.2,0,0,0
2019,4,30,5,0,0,3.9000000000000004,0,0,0
2019,4,30,6,0,0,3.6,0,0,0
2019,4,30,7,0,0,3,0,0,0
2019,4,30,8,0,17,4.4,35,375,35
2019,4,30,9,0,42,7.6000000000000005,252,788,252
2019,4,30,10,0,55,10.100000000000001,477,916,477
2019,4,30,11,0,63,12.4,661,971,661
2019,4,30,12,0,82,13.8,785,974,785
2019,4,30,13,0,89,14.200000000000001,842,976,842
2019,4,30,14,0,87,14.100000000000001,827,971,827
2019,4,30,15,0,92,13.5,737,931,737
2019,4,30,16,0,82,12.4,586,885,586
2019,4,30,17,0,64,10.5,390,816,390
2019,4,30,18,0,45,7.7,164,608,164
2019,4,30,19,0,0,5.300000000000001,0,0,0
2019,4,30,20,0,0,4.7,0,0,0
2019,4,30,21,0,0,4,0,0,0
2019,4,30,22,0,0,3.3000000000000003,0,0,0
2019,4,30,23,0,0,2.8000000000000003,0,0,0
2019,5,1,0,0,0,2.2,0,0,0
2019,5,1,1,0,0,1.6,0,0,0
2019,5,1,2,0,0,1.1,0,0,0
2019,5,1,3,0,0,0.4,0,0,0
2019,5,1,4,0,0,0.5,0,0,0
2019,5,1,5,0,0,1.2000000000000002,0,0,0
2019,5,1,6,0,0,2,0,0,0
2019,5,1,7,0,0,2.6,0,0,0
2019,5,1,8,0,16,3.9000000000000004,35,384,35
2019,5,1,9,0,41,6.800000000000001,255,813,255
2019,5,1,10,0,52,9.9,483,941,483
2019,5,1,11,0,60,12.200000000000001,672,999,672
2019,5,1,12,0,64,13.5,798,1021,798
2019,5,1,13,0,67,14.200000000000001,859,1032,859
2019,5,1,14,0,67,14.4,842,1022,842
2019,5,1,15,0,67,14.100000000000001,753,996,753
2019,5,1,16,0,63,13.200000000000001,599,947,599
2019,5,1,17,0,54,11.4,398,865,398
2019,5,1,18,0,38,8.1,169,676,169
2019,5,1,19,0,0,5.300000000000001,0,0,0
2019,5,1,20,0,0,4.800000000000001,0,0,0
2019,5,1,21,0,0,4.800000000000001,0,0,0
2019,5,1,22,0,0,4.7,0,0,0
2019,5,1,23,0,0,4.1000000000000005,0,0,0
2019,5,2,0,0,0,3.4000000000000004,0,0,0
2019,5,2,1,0,0,2.6,0,0,0
2019,5,2,2,0,0,2,0,0,0
2019,5,2,3,0,0,1.7000000000000002,0,0,0
2019,5,2,4,0,0,1.7000000000000002,0,0,0
2019,5,2,5,0,0,1.8,0,0,0
2019,5,2,6,0,0,1.5,0,0,0
2019,5,2,7,0,0,0.8,0,0,0
2019,5,2,8,0,15,3.2,35,445,35
2019,5,2,9,0,36,9.3,260,858,260
2019,5,2,10,0,45,13.600000000000001,490,979,490
2019,5,2,11,0,50,16.3,680,1035,680
2019,5,2,12,0,53,17.7,812,1061,812
2019,5,2,13,0,55,18.3,866,1061,866
2019,5,2,14,0,55,18.5,847,1050,847
2019,5,2,15,0,50,18.2,762,1037,762
2019,5,2,16,0,47,17.3,611,1002,611
2019,5,2,17,0,40,15.5,407,932,407
2019,5,2,18,0,29,11.4,175,762,175
2019,5,2,19,0,0,8.5,0,0,0
2019,5,2,20,0,0,7.800000000000001,0,0,0
2019,5,2,21,0,0,7.5,0,0,0
2019,5,2,22,0,0,6.800000000000001,0,0,0
2019,5,2,23,0,0,5.7,0,0,0
2019,5,3,0,0,0,4.9,0,0,0
2019,5,3,1,0,0,4.3,0,0,0
2019,5,3,2,0,0,4.1000000000000005,0,0,0
2019,5,3,3,0,0,4.4,0,0,0
2019,5,3,4,0,0,5.2,0,0,0
2019,5,3,5,0,0,5.7,0,0,0
2019,5,3,6,0,0,7.300000000000001,0,0,0
2019,5,3,7,0,0,7.800000000000001,0,0,0
2019,5,3,8,0,14,8.200000000000001,33,441,33
2019,5,3,9,0,34,12.200000000000001,254,847,254
2019,5,3,10,0,43,15,477,959,477
2019,5,3,11,0,49,16.400000000000002,664,1014,664
2019,5,3,12,0,50,17.5,793,1043,793
2019,5,3,13,0,51,18.2,848,1047,848
