Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,6707035,-,b'Salta',b'Argentina',-24.72,-65.41,0,1230,-3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,DHI,GHI,DNI,Clearsky GHI
2022,4,17,8,0,10.700000000000001,0,0,0,0
2022,4,17,9,0,10.700000000000001,0,0,0,0
2022,4,17,10,0,10.600000000000001,0,0,0,0
2022,4,17,11,0,12.9,27,48,273,48
2022,4,17,12,0,16.5,65,263,666,263
2022,4,17,13,0,18.900000000000002,84,487,816,487
2022,4,17,14,0,20.6,96,672,884,672
2022,4,17,15,0,21.700000000000003,95,807,936,807
2022,4,17,16,0,22.3,98,867,946,867
2022,4,17,17,0,22.6,99,853,940,853
2022,4,17,18,0,22.5,94,770,922,770
2022,4,17,19,0,21.900000000000002,86,619,875,619
2022,4,17,20,0,20.6,73,420,789,420
2022,4,17,21,0,18,83,84,1,193
2022,4,17,22,0,14.8,0,0,0,0
2022,4,17,23,0,14.3,0,0,0,0
2022,4,18,0,0,14,0,0,0,0
2022,4,18,1,0,14.100000000000001,0,0,0,0
2022,4,18,2,0,13.9,0,0,0,0
2022,4,18,3,0,13.4,0,0,0,0
2022,4,18,4,0,12.9,0,0,0,0
2022,4,18,5,0,12.4,0,0,0,0
2022,4,18,6,0,12.200000000000001,0,0,0,0
2022,4,18,7,0,12.200000000000001,0,0,0,0
2022,4,18,8,0,12.3,0,0,0,0
2022,4,18,9,0,12.4,0,0,0,0
2022,4,18,10,0,12.4,0,0,0,0
2022,4,18,11,0,14.5,24,50,347,50
2022,4,18,12,0,18,55,270,729,270
2022,4,18,13,0,20.5,70,496,868,496
2022,4,18,14,0,22.400000000000002,79,682,929,682
2022,4,18,15,0,23.6,81,812,965,812
2022,4,18,16,0,24.3,85,872,974,872
2022,4,18,17,0,24.5,411,452,52,857
2022,4,18,18,0,24.200000000000003,82,769,942,769
2022,4,18,19,0,23.200000000000003,80,618,888,618
2022,4,18,20,0,21.6,72,415,788,415
2022,4,18,21,0,19.200000000000003,55,187,579,187
2022,4,18,22,0,16.3,0,0,0,0
2022,4,18,23,0,15.700000000000001,0,0,0,0
2022,4,19,0,0,15.4,0,0,0,0
2022,4,19,1,0,15.4,0,0,0,0
2022,4,19,2,0,14.9,0,0,0,0
2022,4,19,3,0,13.9,0,0,0,0
2022,4,19,4,0,13.4,0,0,0,0
2022,4,19,5,0,13.200000000000001,0,0,0,0
2022,4,19,6,0,12.9,0,0,0,0
2022,4,19,7,0,12.700000000000001,0,0,0,0
2022,4,19,8,0,12.700000000000001,0,0,0,0
2022,4,19,9,0,12.700000000000001,0,0,0,0
2022,4,19,10,0,12.9,0,0,0,0
2022,4,19,11,0,15.100000000000001,31,31,1,49
2022,4,19,12,0,18.900000000000002,84,84,0,270
2022,4,19,13,0,22.1,229,237,16,497
2022,4,19,14,0,24.200000000000003,363,524,250,683
2022,4,19,15,0,25.5,337,385,63,811
2022,4,19,16,0,26.400000000000002,452,559,134,870
2022,4,19,17,0,26.6,460,611,190,852
2022,4,19,18,0,26.200000000000003,407,487,111,760
2022,4,19,19,0,25.400000000000002,266,271,9,606
2022,4,19,20,0,24,212,266,125,404
2022,4,19,21,0,21.400000000000002,25,25,0,180
2022,4,19,22,0,18.3,0,0,0,0
2022,4,19,23,0,17.6,0,0,0,0
2022,4,20,0,0,17.1,0,0,0,0
2022,4,20,1,0,16.5,0,0,0,0
2022,4,20,2,0,16.1,0,0,0,0
2022,4,20,3,0,15.4,0,0,0,0
2022,4,20,4,0,14.700000000000001,0,0,0,0
2022,4,20,5,0,14.3,0,0,0,0
2022,4,20,6,0,14.100000000000001,0,0,0,0
2022,4,20,7,0,13.8,0,0,0,0
2022,4,20,8,0,13.5,0,0,0,0
2022,4,20,9,0,13.600000000000001,0,0,0,0
2022,4,20,10,0,13.8,0,0,0,0
2022,4,20,11,0,16.2,34,35,7,46
2022,4,20,12,0,20.5,58,260,694,260
2022,4,20,13,0,23.6,74,483,840,483
2022,4,20,14,0,25.700000000000003,84,668,906,668
2022,4,20,15,0,27.1,90,793,936,793
2022,4,20,16,0,27.900000000000002,95,846,937,846
2022,4,20,17,0,28.3,243,735,622,830
2022,4,20,18,0,28,93,742,899,742
2022,4,20,19,0,27.400000000000002,196,538,572,590
2022,4,20,20,0,26,129,381,591,392
2022,4,20,21,0,23.5,106,154,215,170
2022,4,20,22,0,20.900000000000002,0,0,0,0
2022,4,20,23,0,20.1,0,0,0,0
2022,4,21,0,0,19.5,0,0,0,0
2022,4,21,1,0,19.1,0,0,0,0
2022,4,21,2,0,18.900000000000002,0,0,0,0
2022,4,21,3,0,18.3,0,0,0,0
2022,4,21,4,0,17.8,0,0,0,0
2022,4,21,5,0,17.3,0,0,0,0
2022,4,21,6,0,16.5,0,0,0,0
2022,4,21,7,0,16,0,0,0,0
2022,4,21,8,0,15.700000000000001,0,0,0,0
2022,4,21,9,0,15.600000000000001,0,0,0,0
2022,4,21,10,0,15.3,0,0,0,0
2022,4,21,11,0,17,28,39,152,39
2022,4,21,12,0,19.6,86,236,522,236
2022,4,21,13,0,21.900000000000002,118,450,687,450
2022,4,21,14,0,24,130,632,783,632
2022,4,21,15,0,25.5,117,766,868,766
2022,4,21,16,0,26.5,366,748,478,824
2022,4,21,17,0,26.8,378,716,428,810
2022,4,21,18,0,26.700000000000003,104,730,871,730
2022,4,21,19,0,26.1,97,584,819,584
2022,4,21,20,0,24.700000000000003,82,389,725,389
2022,4,21,21,0,22.1,57,170,518,170
2022,4,21,22,0,19.1,0,0,0,0
2022,4,21,23,0,18,0,0,0,0
2022,4,22,0,0,17.2,0,0,0,0
2022,4,22,1,0,16.5,0,0,0,0
2022,4,22,2,0,16.1,0,0,0,0
2022,4,22,3,0,15.4,0,0,0,0
2022,4,22,4,0,14.4,0,0,0,0
2022,4,22,5,0,13.8,0,0,0,0
2022,4,22,6,0,13.700000000000001,0,0,0,0
2022,4,22,7,0,13.8,0,0,0,0
2022,4,22,8,0,13.600000000000001,0,0,0,0
2022,4,22,9,0,13.700000000000001,0,0,0,0
2022,4,22,10,0,13.4,0,0,0,0
2022,4,22,11,0,16.1,21,49,424,49
2022,4,22,12,0,21,46,273,793,273
2022,4,22,13,0,25.6,58,501,920,501
2022,4,22,14,0,28.3,64,686,975,686
2022,4,22,15,0,29.5,74,813,993,813
2022,4,22,16,0,30.3,76,870,1000,870
2022,4,22,17,0,30.5,77,854,991,854
2022,4,22,18,0,30.1,77,765,963,765
2022,4,22,19,0,29,72,610,911,610
2022,4,22,20,0,26.900000000000002,63,407,819,407
2022,4,22,21,0,22.8,46,179,615,179
2022,4,22,22,0,19.3,0,0,0,0
2022,4,22,23,0,18.6,0,0,0,0
2022,4,23,0,0,17.8,0,0,0,0
2022,4,23,1,0,17.5,0,0,0,0
2022,4,23,2,0,17.1,0,0,0,0
2022,4,23,3,0,16.7,0,0,0,0
2022,4,23,4,0,16.2,0,0,0,0
2022,4,23,5,0,15.8,0,0,0,0
2022,4,23,6,0,15.4,0,0,0,0
2022,4,23,7,0,15,0,0,0,0
2022,4,23,8,0,14.8,0,0,0,0
2022,4,23,9,0,14.4,0,0,0,0
2022,4,23,10,0,14.100000000000001,0,0,0,0
2022,4,23,11,0,15.5,24,24,0,40
2022,4,23,12,0,18.400000000000002,9,9,0,248
2022,4,23,13,0,20.6,52,52,0,467
2022,4,23,14,0,23.8,101,101,0,650
2022,4,23,15,0,25.3,113,113,0,776
2022,4,23,16,0,26,119,119,0,833
2022,4,23,17,0,26.3,181,181,0,820
2022,4,23,18,0,26.200000000000003,360,396,51,734
2022,4,23,19,0,25.5,186,186,1,586
2022,4,23,20,0,24,150,151,2,390
2022,4,23,21,0,21.3,39,39,0,169
2022,4,23,22,0,18.2,0,0,0,0
2022,4,23,23,0,17.3,0,0,0,0
2022,4,24,0,0,16.8,0,0,0,0
2022,4,24,1,0,16.400000000000002,0,0,0,0
2022,4,24,2,0,15.9,0,0,0,0
2022,4,24,3,0,15.4,0,0,0,0
2022,4,24,4,0,15.200000000000001,0,0,0,0
2022,4,24,5,0,15.100000000000001,0,0,0,0
2022,4,24,6,0,15,0,0,0,0
2022,4,24,7,0,14.600000000000001,0,0,0,0
2022,4,24,8,0,13.8,0,0,0,0
2022,4,24,9,0,13.700000000000001,0,0,0,0
2022,4,24,10,0,13.600000000000001,0,0,0,0
2022,4,24,11,0,16,21,41,309,41
2022,4,24,12,0,21,53,257,722,257
2022,4,24,13,0,24.400000000000002,68,481,866,481
2022,4,24,14,0,26.6,77,667,935,667
2022,4,24,15,0,27.900000000000002,83,797,967,797
2022,4,24,16,0,28.6,86,855,976,855
2022,4,24,17,0,28.900000000000002,86,838,968,838
2022,4,24,18,0,28.700000000000003,85,753,944,753
2022,4,24,19,0,28.200000000000003,263,541,476,602
2022,4,24,20,0,26.700000000000003,69,401,804,401
2022,4,24,21,0,22.8,49,175,605,175
2022,4,24,22,0,19.400000000000002,0,0,0,0
2022,4,24,23,0,18,0,0,0,0
2022,4,25,0,0,16.900000000000002,0,0,0,0
2022,4,25,1,0,16,0,0,0,0
2022,4,25,2,0,15.100000000000001,0,0,0,0
2022,4,25,3,0,14.600000000000001,0,0,0,0
2022,4,25,4,0,14.600000000000001,0,0,0,0
2022,4,25,5,0,13.8,0,0,0,0
2022,4,25,6,0,14.100000000000001,0,0,0,0
2022,4,25,7,0,14,0,0,0,0
2022,4,25,8,0,14.100000000000001,0,0,0,0
2022,4,25,9,0,13.8,0,0,0,0
2022,4,25,10,0,13.9,0,0,0,0
2022,4,25,11,0,16.7,25,25,0,41
2022,4,25,12,0,21.5,112,219,384,255
2022,4,25,13,0,25.200000000000003,74,476,849,476
2022,4,25,14,0,28.200000000000003,189,604,660,662
2022,4,25,15,0,29.5,89,792,955,792
2022,4,25,16,0,30.200000000000003,92,849,965,849
2022,4,25,17,0,30.400000000000002,211,736,678,836
2022,4,25,18,0,30.1,251,606,504,748
2022,4,25,19,0,29.1,185,518,576,598
2022,4,25,20,0,27.1,163,331,413,393
2022,4,25,21,0,23.3,48,167,584,167
2022,4,25,22,0,20.5,0,0,0,0
2022,4,25,23,0,19.6,0,0,0,0
2022,4,26,0,0,18.7,0,0,0,0
2022,4,26,1,0,18.1,0,0,0,0
2022,4,26,2,0,17.3,0,0,0,0
2022,4,26,3,0,16.6,0,0,0,0
2022,4,26,4,0,15.9,0,0,0,0
2022,4,26,5,0,15.5,0,0,0,0
2022,4,26,6,0,15.700000000000001,0,0,0,0
2022,4,26,7,0,15.9,0,0,0,0
2022,4,26,8,0,15.4,0,0,0,0
2022,4,26,9,0,15.200000000000001,0,0,0,0
2022,4,26,10,0,15.3,0,0,0,0
2022,4,26,11,0,17.6,25,25,2,37
2022,4,26,12,0,22.1,102,105,14,246
2022,4,26,13,0,25.900000000000002,94,94,2,468
2022,4,26,14,0,28.1,266,530,421,655
2022,4,26,15,0,29.700000000000003,354,461,147,780
2022,4,26,16,0,30.700000000000003,333,662,421,839
2022,4,26,17,0,31.200000000000003,102,777,877,824
2022,4,26,18,0,31.1,275,599,463,732
2022,4,26,19,0,30.3,249,280,54,582
2022,4,26,20,0,28.700000000000003,48,48,0,385
2022,4,26,21,0,24.6,88,92,16,163
2022,4,26,22,0,21.400000000000002,0,0,0,0
2022,4,26,23,0,20.6,0,0,0,0
2022,4,27,0,0,20.200000000000003,0,0,0,0
2022,4,27,1,0,19.6,0,0,0,0
2022,4,27,2,0,19.1,0,0,0,0
2022,4,27,3,0,18.900000000000002,0,0,0,0
2022,4,27,4,0,18.5,0,0,0,0
2022,4,27,5,0,17.8,0,0,0,0
2022,4,27,6,0,16.8,0,0,0,0
2022,4,27,7,0,16.3,0,0,0,0
2022,4,27,8,0,17,0,0,0,0
2022,4,27,9,0,17,0,0,0,0
2022,4,27,10,0,16.400000000000002,0,0,0,0
2022,4,27,11,0,18.1,20,20,1,34
2022,4,27,12,0,22.200000000000003,73,75,5,235
2022,4,27,13,0,25.200000000000003,94,95,1,451
2022,4,27,14,0,27.1,183,186,5,632
2022,4,27,15,0,28.200000000000003,352,462,151,758
2022,4,27,16,0,28.6,377,490,145,815
2022,4,27,17,0,28.5,273,638,476,799
2022,4,27,18,0,28.1,291,495,293,716
2022,4,27,19,0,27.200000000000003,141,143,4,568
2022,4,27,20,0,25.6,86,86,2,373
2022,4,27,21,0,22.3,51,155,528,155
2022,4,27,22,0,18.6,0,0,0,0
2022,4,27,23,0,17.8,0,0,0,0
2022,4,28,0,0,17.3,0,0,0,0
2022,4,28,1,0,16.8,0,0,0,0
2022,4,28,2,0,16,0,0,0,0
2022,4,28,3,0,15.200000000000001,0,0,0,0
2022,4,28,4,0,14.600000000000001,0,0,0,0
2022,4,28,5,0,14.4,0,0,0,0
2022,4,28,6,0,14,0,0,0,0
2022,4,28,7,0,13.8,0,0,0,0
2022,4,28,8,0,14.100000000000001,0,0,0,0
2022,4,28,9,0,13.4,0,0,0,0
2022,4,28,10,0,13.5,0,0,0,0
2022,4,28,11,0,16.1,21,35,243,35
2022,4,28,12,0,20.8,59,239,662,239
2022,4,28,13,0,23.200000000000003,79,454,807,454
2022,4,28,14,0,24.6,92,634,873,634
2022,4,28,15,0,25.3,96,756,911,756
2022,4,28,16,0,25.5,100,812,920,812
2022,4,28,17,0,25.3,248,683,570,796
2022,4,28,18,0,24.8,148,670,753,708
2022,4,28,19,0,23.6,137,543,715,558
2022,4,28,20,0,21.6,192,276,210,361
2022,4,28,21,0,18.8,77,79,9,144
2022,4,28,22,0,16.400000000000002,0,0,0,0
2022,4,28,23,0,15.5,0,0,0,0
2022,4,29,0,0,14.8,0,0,0,0
2022,4,29,1,0,14.100000000000001,0,0,0,0
2022,4,29,2,0,13.700000000000001,0,0,0,0
2022,4,29,3,0,13.3,0,0,0,0
2022,4,29,4,0,13.100000000000001,0,0,0,0
2022,4,29,5,0,12.700000000000001,0,0,0,0
2022,4,29,6,0,12.3,0,0,0,0
2022,4,29,7,0,11.700000000000001,0,0,0,0
2022,4,29,8,0,11.100000000000001,0,0,0,0
2022,4,29,9,0,10.8,0,0,0,0
2022,4,29,10,0,10.8,0,0,0,0
2022,4,29,11,0,12.5,18,18,0,30
2022,4,29,12,0,14.5,29,29,0,221
2022,4,29,13,0,16.3,125,127,4,433
2022,4,29,14,0,18.5,153,155,3,618
2022,4,29,15,0,20.6,223,228,7,749
2022,4,29,16,0,21.5,235,239,5,806
2022,4,29,17,0,21.700000000000003,226,229,5,789
2022,4,29,18,0,21.3,283,304,30,701
2022,4,29,19,0,20.400000000000002,111,112,1,552
2022,4,29,20,0,19,156,165,22,357
2022,4,29,21,0,16.8,82,85,15,142
2022,4,29,22,0,14.600000000000001,0,0,0,0
2022,4,29,23,0,14.100000000000001,0,0,0,0
2022,4,30,0,0,13.8,0,0,0,0
2022,4,30,1,0,13.600000000000001,0,0,0,0
2022,4,30,2,0,13.3,0,0,0,0
2022,4,30,3,0,13,0,0,0,0
2022,4,30,4,0,12.700000000000001,0,0,0,0
2022,4,30,5,0,12.700000000000001,0,0,0,0
2022,4,30,6,0,12.700000000000001,0,0,0,0
2022,4,30,7,0,12.9,0,0,0,0
2022,4,30,8,0,12.8,0,0,0,0
2022,4,30,9,0,12.8,0,0,0,0
2022,4,30,10,0,12.9,0,0,0,0
2022,4,30,11,0,14.100000000000001,15,15,0,29
2022,4,30,12,0,17,58,58,0,224
2022,4,30,13,0,20.1,71,71,0,438
2022,4,30,14,0,22.3,91,91,0,618
2022,4,30,15,0,23.6,132,132,0,745
2022,4,30,16,0,24.6,221,224,4,802
2022,4,30,17,0,25.1,164,165,1,790
2022,4,30,18,0,25.1,281,283,3,707
2022,4,30,19,0,24.5,239,242,6,560
2022,4,30,20,0,23,100,100,0,364
2022,4,30,21,0,19.700000000000003,37,37,0,146
2022,4,30,22,0,16.8,0,0,0,0
2022,4,30,23,0,16.5,0,0,0,0
2022,5,1,0,0,16.2,0,0,0,0
2022,5,1,1,0,15.8,0,0,0,0
2022,5,1,2,0,15.3,0,0,0,0
2022,5,1,3,0,14.8,0,0,0,0
2022,5,1,4,0,14.4,0,0,0,0
2022,5,1,5,0,14.100000000000001,0,0,0,0
2022,5,1,6,0,13.700000000000001,0,0,0,0
2022,5,1,7,0,13.4,0,0,0,0
2022,5,1,8,0,13.200000000000001,0,0,0,0
2022,5,1,9,0,13.100000000000001,0,0,0,0
2022,5,1,10,0,13,0,0,0,0
2022,5,1,11,0,14.4,16,16,0,29
2022,5,1,12,0,17.2,37,37,0,225
2022,5,1,13,0,19.900000000000002,125,125,0,436
2022,5,1,14,0,21.8,137,138,0,613
2022,5,1,15,0,22.8,187,187,0,738
2022,5,1,16,0,23.6,184,184,0,790
2022,5,1,17,0,24.1,263,263,1,775
2022,5,1,18,0,23.900000000000002,182,182,0,690
2022,5,1,19,0,23.1,143,143,0,543
2022,5,1,20,0,21.6,17,17,0,351
2022,5,1,21,0,19.1,11,11,0,138
2022,5,1,22,0,17.1,0,0,0,0
2022,5,1,23,0,16.2,0,0,0,0
2022,5,2,0,0,15.700000000000001,0,0,0,0
2022,5,2,1,0,15.3,0,0,0,0
2022,5,2,2,0,14.9,0,0,0,0
2022,5,2,3,0,14.5,0,0,0,0
2022,5,2,4,0,14,0,0,0,0
2022,5,2,5,0,13.600000000000001,0,0,0,0
2022,5,2,6,0,13.3,0,0,0,0
2022,5,2,7,0,13.100000000000001,0,0,0,0
2022,5,2,8,0,12.8,0,0,0,0
2022,5,2,9,0,12.5,0,0,0,0
2022,5,2,10,0,12.3,0,0,0,0
2022,5,2,11,0,13.100000000000001,8,8,0,26
2022,5,2,12,0,15.3,14,14,0,214
2022,5,2,13,0,17.400000000000002,73,73,0,422
2022,5,2,14,0,18.900000000000002,90,90,0,596
2022,5,2,15,0,19.8,164,164,0,717
2022,5,2,16,0,20.3,442,534,121,771
2022,5,2,17,0,20.400000000000002,182,182,0,755
2022,5,2,18,0,19.900000000000002,208,208,0,680
2022,5,2,19,0,19,180,180,1,535
2022,5,2,20,0,17.5,69,69,0,342
2022,5,2,21,0,15.200000000000001,5,5,0,133
2022,5,2,22,0,13.200000000000001,0,0,0,0
2022,5,2,23,0,12.5,0,0,0,0
2022,5,3,0,0,11.8,0,0,0,0
2022,5,3,1,0,11.200000000000001,0,0,0,0
2022,5,3,2,0,10.9,0,0,0,0
2022,5,3,3,0,10.600000000000001,0,0,0,0
2022,5,3,4,0,10.3,0,0,0,0
2022,5,3,5,0,9.8,0,0,0,0
2022,5,3,6,0,9.5,0,0,0,0
2022,5,3,7,0,9.200000000000001,0,0,0,0
2022,5,3,8,0,9.200000000000001,0,0,0,0
2022,5,3,9,0,9.3,0,0,0,0
2022,5,3,10,0,9.4,0,0,0,0
2022,5,3,11,0,11.100000000000001,19,29,213,29
2022,5,3,12,0,14.600000000000001,55,230,666,230
2022,5,3,13,0,17.3,71,446,829,446
2022,5,3,14,0,19.3,78,628,907,628
2022,5,3,15,0,20.8,78,755,953,755
2022,5,3,16,0,21.700000000000003,80,813,967,813
2022,5,3,17,0,22,79,799,965,799
2022,5,3,18,0,21.8,347,583,350,713
2022,5,3,19,0,21,72,563,890,563
2022,5,3,20,0,19.6,60,367,800,367
2022,5,3,21,0,16.5,40,147,591,147
2022,5,3,22,0,13.4,0,0,0,0
2022,5,3,23,0,12.700000000000001,0,0,0,0
2022,5,4,0,0,12.600000000000001,0,0,0,0
2022,5,4,1,0,12.4,0,0,0,0
2022,5,4,2,0,12.3,0,0,0,0
2022,5,4,3,0,12.200000000000001,0,0,0,0
2022,5,4,4,0,12.3,0,0,0,0
2022,5,4,5,0,12.3,0,0,0,0
2022,5,4,6,0,12.200000000000001,0,0,0,0
2022,5,4,7,0,11.600000000000001,0,0,0,0
2022,5,4,8,0,11.3,0,0,0,0
2022,5,4,9,0,11.100000000000001,0,0,0,0
2022,5,4,10,0,10.8,0,0,0,0
2022,5,4,11,0,12.9,16,31,313,31
2022,5,4,12,0,17.400000000000002,45,238,744,238
2022,5,4,13,0,20.400000000000002,58,457,884,457
2022,5,4,14,0,22,67,635,943,635
2022,5,4,15,0,23,74,761,972,761
2022,5,4,16,0,23.700000000000003,77,815,979,815
2022,5,4,17,0,23.900000000000002,77,797,970,797
2022,5,4,18,0,23.700000000000003,73,710,948,710
2022,5,4,19,0,22.900000000000002,68,560,896,560
2022,5,4,20,0,21.1,59,363,800,363
2022,5,4,21,0,17.400000000000002,41,143,575,143
2022,5,4,22,0,14.4,0,0,0,0
2022,5,4,23,0,14,0,0,0,0
2022,5,5,0,0,14,0,0,0,0
2022,5,5,1,0,13.600000000000001,0,0,0,0
2022,5,5,2,0,13.3,0,0,0,0
2022,5,5,3,0,13.200000000000001,0,0,0,0
2022,5,5,4,0,13.100000000000001,0,0,0,0
2022,5,5,5,0,13,0,0,0,0
2022,5,5,6,0,12.8,0,0,0,0
2022,5,5,7,0,12.600000000000001,0,0,0,0
2022,5,5,8,0,12.200000000000001,0,0,0,0
2022,5,5,9,0,12.100000000000001,0,0,0,0
2022,5,5,10,0,12.200000000000001,0,0,0,0
2022,5,5,11,0,13.9,17,28,234,28
2022,5,5,12,0,17.400000000000002,53,228,682,228
2022,5,5,13,0,20.1,69,444,838,444
2022,5,5,14,0,21.700000000000003,79,625,909,625
2022,5,5,15,0,22.900000000000002,81,751,952,751
2022,5,5,16,0,23.6,85,805,960,805
2022,5,5,17,0,23.8,84,788,952,788
2022,5,5,18,0,23.6,78,705,937,705
2022,5,5,19,0,22.6,72,555,886,555
2022,5,5,20,0,20.900000000000002,61,358,788,358
2022,5,5,21,0,17.3,40,140,571,140
2022,5,5,22,0,14.8,0,0,0,0
2022,5,5,23,0,14.600000000000001,0,0,0,0
2022,5,6,0,0,15,0,0,0,0
2022,5,6,1,0,15.100000000000001,0,0,0,0
2022,5,6,2,0,14.9,0,0,0,0
2022,5,6,3,0,14.600000000000001,0,0,0,0
2022,5,6,4,0,14.3,0,0,0,0
2022,5,6,5,0,14.100000000000001,0,0,0,0
2022,5,6,6,0,13.8,0,0,0,0
2022,5,6,7,0,13.4,0,0,0,0
2022,5,6,8,0,13.100000000000001,0,0,0,0
2022,5,6,9,0,13.100000000000001,0,0,0,0
2022,5,6,10,0,13.200000000000001,0,0,0,0
2022,5,6,11,0,14.3,17,26,214,26
2022,5,6,12,0,17.400000000000002,54,223,660,223
2022,5,6,13,0,20.1,73,436,815,436
2022,5,6,14,0,22,86,612,882,612
2022,5,6,15,0,23.1,93,736,918,736
2022,5,6,16,0,23.700000000000003,99,790,925,790
2022,5,6,17,0,23.700000000000003,100,770,909,770
2022,5,6,18,0,23.3,96,683,881,683
2022,5,6,19,0,22.400000000000002,266,460,358,532
2022,5,6,20,0,20.700000000000003,147,308,432,338
2022,5,6,21,0,17.2,87,106,108,126
2022,5,6,22,0,14.700000000000001,0,0,0,0
2022,5,6,23,0,14.200000000000001,0,0,0,0
2022,5,7,0,0,14.4,0,0,0,0
2022,5,7,1,0,14.5,0,0,0,0
2022,5,7,2,0,14.100000000000001,0,0,0,0
2022,5,7,3,0,13.700000000000001,0,0,0,0
2022,5,7,4,0,13.4,0,0,0,0
2022,5,7,5,0,13,0,0,0,0
2022,5,7,6,0,12.8,0,0,0,0
2022,5,7,7,0,12.700000000000001,0,0,0,0
2022,5,7,8,0,12.8,0,0,0,0
2022,5,7,9,0,13.100000000000001,0,0,0,0
2022,5,7,10,0,13.3,0,0,0,0
2022,5,7,11,0,14.200000000000001,11,11,0,22
2022,5,7,12,0,17.1,45,45,0,205
2022,5,7,13,0,19.700000000000003,164,164,2,411
2022,5,7,14,0,21.5,301,329,48,583
2022,5,7,15,0,22.700000000000003,99,707,873,707
2022,5,7,16,0,23.400000000000002,353,666,420,762
2022,5,7,17,0,23.6,170,170,0,745
2022,5,7,18,0,23.200000000000003,137,137,0,663
2022,5,7,19,0,22.200000000000003,221,224,6,517
2022,5,7,20,0,20.6,85,86,0,324
2022,5,7,21,0,18.1,89,94,33,117
2022,5,7,22,0,16.1,0,0,0,0
2022,5,7,23,0,15.600000000000001,0,0,0,0
2022,5,8,0,0,15.100000000000001,0,0,0,0
2022,5,8,1,0,14.5,0,0,0,0
2022,5,8,2,0,14,0,0,0,0
2022,5,8,3,0,13.600000000000001,0,0,0,0
2022,5,8,4,0,13.3,0,0,0,0
2022,5,8,5,0,13.3,0,0,0,0
2022,5,8,6,0,13.200000000000001,0,0,0,0
2022,5,8,7,0,13.200000000000001,0,0,0,0
2022,5,8,8,0,13,0,0,0,0
2022,5,8,9,0,12.9,0,0,0,0
2022,5,8,10,0,12.600000000000001,0,0,0,0
2022,5,8,11,0,13.9,9,9,0,18
2022,5,8,12,0,17,22,22,0,192
2022,5,8,13,0,19.400000000000002,108,108,0,397
2022,5,8,14,0,21.3,48,48,0,574
2022,5,8,15,0,22.6,124,124,0,697
2022,5,8,16,0,23.3,167,167,0,748
2022,5,8,17,0,23.5,140,140,0,728
2022,5,8,18,0,23.200000000000003,263,283,31,639
2022,5,8,19,0,22.400000000000002,119,119,1,494
2022,5,8,20,0,21.1,176,196,53,310
2022,5,8,21,0,18.6,60,113,312,113
2022,5,8,22,0,16.400000000000002,0,0,0,0
2022,5,8,23,0,15.600000000000001,0,0,0,0
2022,5,9,0,0,15.200000000000001,0,0,0,0
2022,5,9,1,0,14.700000000000001,0,0,0,0
2022,5,9,2,0,14.3,0,0,0,0
2022,5,9,3,0,14.100000000000001,0,0,0,0
2022,5,9,4,0,13.700000000000001,0,0,0,0
2022,5,9,5,0,13,0,0,0,0
2022,5,9,6,0,12.200000000000001,0,0,0,0
2022,5,9,7,0,11.9,0,0,0,0
2022,5,9,8,0,11.700000000000001,0,0,0,0
2022,5,9,9,0,11.600000000000001,0,0,0,0
2022,5,9,10,0,11.700000000000001,0,0,0,0
2022,5,9,11,0,13,12,12,0,20
2022,5,9,12,0,16.6,34,34,0,203
2022,5,9,13,0,18.8,185,188,7,410
2022,5,9,14,0,20.5,104,584,816,584
2022,5,9,15,0,21.700000000000003,102,711,881,711
2022,5,9,16,0,22.400000000000002,108,762,886,762
2022,5,9,17,0,22.6,109,745,875,745
2022,5,9,18,0,22.400000000000002,103,661,850,661
2022,5,9,19,0,21.6,97,514,783,514
2022,5,9,20,0,20.3,83,323,657,323
2022,5,9,21,0,17.5,67,67,1,117
2022,5,9,22,0,15.5,0,0,0,0
2022,5,9,23,0,15.3,0,0,0,0
2022,5,10,0,0,14.700000000000001,0,0,0,0
2022,5,10,1,0,14.100000000000001,0,0,0,0
2022,5,10,2,0,13.9,0,0,0,0
2022,5,10,3,0,13.700000000000001,0,0,0,0
2022,5,10,4,0,13.600000000000001,0,0,0,0
